filename,survey,longitude,latitude,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
tan0802_130_0001__tan0802_130_0239.jpg,tan0802,,,2.799404751595401,10077696.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_130_0007__tan0802_130_0164.jpg,tan0802,,,3.251798254635145,10077696.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tan0802_150_0004__tan0802_150_0062.jpg,tan0802,,,,10077696.0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0
tan0802_150_0005__tan0802_150_0180.jpg,tan0802,,,,10077696.0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
tan0802_159_0004__tan0802_159_0073.jpg,tan0802,,,2.059590928429373,10077696.0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_141_0001__tan0802_141_0029.jpg,tan0802,,,3.929550064837774,10077696.0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_141_0003__tan0802_141_0170.jpg,tan0802,,,3.030008586062523,10077696.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
tan0802_150_0001__tan0802_150_0239.jpg,tan0802,,,2.128323945922145,10077696.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
tan0802_159_0002__tan0802_159_0012.jpg,tan0802,,,1.0202112702812205,10077696.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_150_0003__tan0802_150_0117.jpg,tan0802,,,,10077696.0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0
tan0802_120_0001__tan0802_120_0234.jpg,tan0802,,,1.0660029929693136,10077696.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
tan0802_040_0010__tan0802_040_0281.jpg,tan0802,,,0.9797367290221861,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_055_0003__tan0802_055_0144.jpg,tan0802,,,2.2315586225824524,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_065_0001__tan0802_065_0047.jpg,tan0802,,,2.4338783701001265,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan0802_065_0003__tan0802_065_0030.jpg,tan0802,,,2.179550042067202,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_069_0005__tan0802_069_0196.jpg,tan0802,,,2.509713154343335,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_105_0002__tan0802_105_0012.jpg,tan0802,,,2.2719343476564475,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
tan0802_105_0003__tan0802_105_0146.jpg,tan0802,,,2.7126088111142033,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
tan0802_114_0002__tan0802_114_0011.jpg,tan0802,,,2.589007237815932,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
tan0802_120_0003__tan0802_120_0091.jpg,tan0802,,,7.328718085764719,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0
tan0802_130_0002__tan0802_130_0012.jpg,tan0802,,,2.486595953998818,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_130_0004__tan0802_130_0075.jpg,tan0802,,,4.144101329237155,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
tan0802_141_0004__tan0802_141_0213.jpg,tan0802,,,1.932711372699689,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_159_0003__tan0802_159_0136.jpg,tan0802,,,1.8166012980443142,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_159_0005__tan0802_159_0192.jpg,tan0802,,,2.4037949472505673,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_159_0006__tan0802_159_0043.jpg,tan0802,,,2.031916344137934,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_166_0002__tan0802_166_0011.jpg,tan0802,,,2.545550536349412,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_166_0003__tan0802_166_0126.jpg,tan0802,,,1.5112480754526023,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tan0802_055_0001__tan0802_055_0245.jpg,tan0802,,,1.1742108283457517,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tan0802_040_0002__tan0802_040_0272.jpg,tan0802,,,1.4751640966278934,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tan0802_141_0002__tan0802_141_0242.jpg,tan0802,,,3.4030317294398365,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0
tan0802_141_0005__tan0802_141_0099.jpg,tan0802,,,2.202033345685819,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
tan0802_105_0005__tan0802_105_0201.jpg,tan0802,,,3.667203345813021,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
tan0802_105_0001__tan0802_105_0241.jpg,tan0802,,,0.9520071418465424,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
tan0802_108_0001__tan0802_108_0239.jpg,tan0802,,,1.434001338237667,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
tan0802_108_0003__tan0802_108_0138.jpg,tan0802,,,3.102285443406502,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
tan0802_108_0004__tan0802_108_0077.jpg,tan0802,,,2.7933557593884104,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
tan0802_108_0005__tan0802_108_0190.jpg,tan0802,,,0.8538655939702461,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
tan0802_108_0006__tan0802_108_0045.jpg,tan0802,,,1.5957012083413276,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
tan0802_120_0002__tan0802_120_0009.jpg,tan0802,,,2.826496565414195,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
tan0802_120_0004__tan0802_120_0039.jpg,tan0802,,,3.0575677744710528,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tan0802_120_0005__tan0802_120_0176.jpg,tan0802,,,4.480494763266561,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
tan0802_150_0002__tan0802_150_0008.jpg,tan0802,,,1.0191887917481406,10077696.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_106_0002__TAN1802_Stn_106_011.jpg,TAN1802,,,4.06165021622798,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0
TAN1802_160_0003__TAN1802_Stn_160_075.jpg,TAN1802,,,1.9090020081675394,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TAN1802_092_0005__TAN1802_Stn_092_189.jpg,TAN1802,,,5.284354998576888,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_105_0011__TAN1802_Stn_105_152.jpg,TAN1802,,,4.669109893930496,24064000.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
TAN1802_106_0001__TAN1802_Stn_106_240.jpg,TAN1802,,,5.032863514858434,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
TAN1802_107_0001__TAN1802_Stn_107_241.jpg,TAN1802,,,1.6600897026580292,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
TAN1802_125_0002__TAN1802_Stn_125_021.jpg,TAN1802,,,4.437738119255388,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
TAN1802_193_0006__TAN1802_Stn_193_056.jpg,TAN1802,,,,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_196_0002__TAN1802_Stn_196_013.jpg,TAN1802,,,5.403097619058984,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_208_0006__TAN1802_Stn_208_048.jpg,TAN1802,,,3.1197029277666224,24064000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
TAN1802_209_0002__TAN1802_Stn_209_004.jpg,TAN1802,,,5.540268115489758,24064000.0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0
TAN1802_209_0003__TAN1802_Stn_209_130.jpg,TAN1802,,,1.0177641885915159,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
TAN1802_209_0004__TAN1802_Stn_209_071.jpg,TAN1802,,,5.4903295470549685,24064000.0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0
TAN1802_209_0005__TAN1802_Stn_209_190.jpg,TAN1802,,,9.06997429954711,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1
TAN1802_209_0006__TAN1802_Stn_209_040.jpg,TAN1802,,,1.2493924138857273,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_213_0003__TAN1802_Stn_213_125.jpg,TAN1802,,,3.7110104723816497,24064000.0,2,0,0,0,1,0,0,0,0,0,4,0,0,18,0,0,0,0,4,0,4
TAN1802_213_0004__TAN1802_Stn_213_060.jpg,TAN1802,,,4.936545101737383,24064000.0,1,0,0,0,0,0,1,0,0,0,2,0,0,8,0,0,0,0,2,0,1
TAN1802_213_0005__TAN1802_Stn_213_190.jpg,TAN1802,,,4.181662593145631,24064000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0
TAN1802_122_0001__TAN1802_Stn_122_241.jpg,TAN1802,,,4.440370731929425,24064000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
TAN1802_126_0001__TAN1802_Stn_126_242.jpg,TAN1802,,,1.6338995869776296,24064000.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_126_0003__TAN1802_Stn_126_143.jpg,TAN1802,,,4.527570261070359,24064000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
TAN1802_180_0006__TAN1802_Stn_180_044.jpg,TAN1802,,,7.152933105081625,24064000.0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0
TAN1802_193_0003__TAN1802_Stn_193_143.jpg,TAN1802,,,5.505415931187988,24064000.0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0
TAN1802_092_0004__TAN1802_Stn_092_073.jpg,TAN1802,,,1.7795639648205868,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_097_0002__TAN1802_Stn_097_010.jpg,TAN1802,,,2.9922438342147153,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_097_0003__TAN1802_Stn_097_122.jpg,TAN1802,,,5.283287764683628,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_098_0002__TAN1802_Stn_098_017.jpg,TAN1802,,,1.228303181417343,24064000.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
TAN1802_098_0003__TAN1802_Stn_098_149.jpg,TAN1802,,,1.1728384810138184,24064000.0,0,0,0,0,5,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0
TAN1802_098_0005__TAN1802_Stn_098_202.jpg,TAN1802,,,1.4547128291749474,24064000.0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0
TAN1802_102_0001__TAN1802_Stn_102_239.jpg,TAN1802,,,4.5285953120671625,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TAN1802_102_0006__TAN1802_Stn_102_044.jpg,TAN1802,,,2.3142113380642018,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
TAN1802_105_0006__TAN1802_Stn_105_048.jpg,TAN1802,,,2.8844135015102443,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
TAN1802_105_0010__TAN1802_Stn_105_032.jpg,TAN1802,,,4.898706297704105,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
TAN1802_106_0004__TAN1802_Stn_106_078.jpg,TAN1802,,,4.951017890747667,24064000.0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
TAN1802_107_0003__TAN1802_Stn_107_138.jpg,TAN1802,,,3.5437782603807997,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
TAN1802_107_0005__TAN1802_Stn_107_194.jpg,TAN1802,,,3.1352229859094716,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
TAN1802_107_0006__TAN1802_Stn_107_047.jpg,TAN1802,,,4.081229518049618,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0
TAN1802_108_0005__TAN1802_Stn_108_236.jpg,TAN1802,,,5.233563583362206,24064000.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_160_0001__TAN1802_Stn_160_123.jpg,TAN1802,,,3.0135882379315455,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0
TAN1802_160_0002__TAN1802_Stn_160_009.jpg,TAN1802,,,3.3538170548475157,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_160_0006__TAN1802_Stn_160_029.jpg,TAN1802,,,3.1424660495925374,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_170_0005__TAN1802_170_202.jpg,TAN1802,,,4.032887230042248,24064000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_185_0004__TAN1802_Stn_185_078.jpg,TAN1802,,,2.235734637511871,24064000.0,0,0,0,0,7,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0
TAN1802_191_0004__TAN1802_Stn_191_080.jpg,TAN1802,,,5.057162198818816,24064000.0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0
TAN1802_195_0002__TAN1802_Stn_195_014.jpg,TAN1802,,,5.127974029620159,24064000.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_195_0006__TAN1802_Stn_195_050.jpg,TAN1802,,,6.801385304881384,24064000.0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
TAN1802_197_0005__TAN1802_Stn_197_100.jpg,TAN1802,,,5.68189699897071,24064000.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
TAN1802_191_0003__TAN1802_Stn_191_134.jpg,TAN1802,,,1.6029591345036123,24064000.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_191_0005__TAN1802_Stn_191_189.jpg,TAN1802,,,6.186269930838137,24064000.0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TAN1802_180_0004__TAN1802_Stn_180_072.jpg,TAN1802,,,6.0616982757200875,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_191_0001__TAN1802_Stn_191_238.jpg,TAN1802,,,7.987128164109173,24064000.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_191_0002__TAN1802_Stn_191_016.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
TAN1802_193_0004__TAN1802_Stn_193_086.jpg,TAN1802,,,1.9394881357903426,24064000.0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,1
TAN1802_196_0001__TAN1802_Stn_196_244.jpg,TAN1802,,,3.3117661387368114,24064000.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
TAN1802_196_0005__TAN1802_Stn_196_198.jpg,TAN1802,,,4.052353517722144,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
TAN1802_196_0006__TAN1802_Stn_196_049.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAN1802_197_0002__TAN1802_Stn_197_006.jpg,TAN1802,,,4.773934764535555,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TAN1802_207_0007__TAN1802_Stn_207_165.jpg,TAN1802,,,6.037774656938043,24064000.0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,1
TAN1802_207_0008__TAN1802_Stn_207_105.jpg,TAN1802,,,2.8088931733640354,24064000.0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0
TAN1802_207_0009__TAN1802_Stn_207_225.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TAN1802_207_0010__TAN1802_Stn_207_026.jpg,TAN1802,,,2.3906578640131992,24064000.0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TAN1802_207_0011__TAN1802_Stn_207_149.jpg,TAN1802,,,3.4773822253890803,24064000.0,0,0,0,0,0,0,1,1,0,0,2,1,0,3,0,0,0,0,3,0,1
TAN1802_209_0001__TAN1802_Stn_209_240.jpg,TAN1802,,,6.221691898943407,24064000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,2
TAN1802_193_0002__TAN1802_Stn_193_017.jpg,TAN1802,,,12.409017069699045,24064000.0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0
TAN1802_195_0003__TAN1802_Stn_195_133.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,1,0,27,0,0,3,0,0,0,0,0,0,0
TAN1802_094_0005__TAN1802_Stn_94_196.jpg,TAN1802,,,3.6564964408077834,24064000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAN1802_180_0003__TAN1802_Stn_180_123.jpg,TAN1802,,,8.40556868925665,24064000.0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,0,0
TAN1802_094_0004__TAN1802_Stn_94_079.jpg,TAN1802,,,3.3436516332954596,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TAN1802_097_0004__TAN1802_Stn_097_067.jpg,TAN1802,,,2.2255307853640525,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TAN1802_170_0008__TAN1802_170_133.jpg,TAN1802,,,6.342743359844513,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
TAN1802_179_0002__TAN1802_179_009.jpg,TAN1802,,,4.1782866546462785,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
TAN1802_183_0002__TAN1802_Stn_183_016.jpg,TAN1802,,,4.919313381642324,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
TAN1802_184_0001__TAN1802_Stn_184_224.jpg,TAN1802,,,6.526504822528082,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TAN1802_184_0002__TAN1802_Stn_184_009.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0
TAN1802_184_0004__TAN1802_Stn_184_063.jpg,TAN1802,,,10.311043086868525,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
TAN1802_184_0006__TAN1802_Stn_184_035.jpg,TAN1802,,,3.3647471552018176,24064000.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
TAN1802_193_0005__TAN1802_Stn_193_197.jpg,TAN1802,,,6.225591039769464,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TAN1802_195_0007__TAN1802_Stn_195_161.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0
TAN1802_197_0001__TAN1802_Stn_197_119.jpg,TAN1802,,,1.7530558030459056,24064000.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
TAN1802_207_0006__TAN1802_Stn_207_041.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TAN1802_208_0001__TAN1802_Stn_208_241.jpg,TAN1802,,,2.857763643047831,24064000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
TAN1802_213_0002__TAN1802_Stn_213_011.jpg,TAN1802,,,,24064000.0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
TAN1802_213_0006__TAN1802_Stn_213_029.jpg,TAN1802,,,7.4230464307174,24064000.0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0
TAN1802_179_0001__TAN1802_179_243.jpg,TAN1802,,,3.733460710581053,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,4,0,1
TAN1802_196_0003__TAN1802_Stn_196_143.jpg,TAN1802,,,3.3298691177051305,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TAN1802_208_0002__TAN1802_Stn_208_014.jpg,TAN1802,,,5.943577842035784,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TAN1802_208_0003__TAN1802_Stn_208_135.jpg,TAN1802,,,1.6657253537140508,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TAN1802_098_0004__TAN1802_Stn_098_088.jpg,TAN1802,,,1.4293154482793515,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
TAN1802_092_0003__TAN1802_Stn_092_131.jpg,TAN1802,,,6.061579864152609,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_096_0006__TAN1802_Stn_096_051.jpg,TAN1802,,,6.6732375344523005,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_097_0005__TAN1802_Stn_097_178.jpg,TAN1802,,,0.9862716571627258,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_102_0002__TAN1802_Stn_102_012.jpg,TAN1802,,,1.0056768197631212,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
TAN1802_102_0004__TAN1802_Stn_102_073.jpg,TAN1802,,,1.6332718530358368,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
TAN1802_106_0005__TAN1802_Stn_106_194.jpg,TAN1802,,,2.210113898581164,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
TAN1802_106_0006__TAN1802_Stn_106_046.jpg,TAN1802,,,2.531927256543076,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
TAN1802_108_0002__TAN1802_Stn_108_025.jpg,TAN1802,,,2.9068344990169193,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0
TAN1802_125_0001__TAN1802_Stn_125_246.jpg,TAN1802,,,3.781507784920848,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
TAN1802_125_0006__TAN1802_Stn_125_063.jpg,TAN1802,,,2.9299997755227407,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
TAN1802_160_0004__TAN1802_Stn_160_046.jpg,TAN1802,,,2.6465976252429995,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TAN1802_170_0006__TAN1802_170_084.jpg,TAN1802,,,4.495507427430518,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TAN1802_179_0005__TAN1802_179_194.jpg,TAN1802,,,4.538366243571157,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_180_0005__TAN1802_Stn_180_183.jpg,TAN1802,,,12.631954538706376,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_195_0001__TAN1802_Stn_195_238.jpg,TAN1802,,,3.651611805692232,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TAN1802_195_0004__TAN1802_Stn_195_079.jpg,TAN1802,,,5.381143354923539,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TAN1802_208_0005__TAN1802_Stn_208_194.jpg,TAN1802,,,3.083821608692285,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
TAN1802_102_0005__TAN1802_Stn_102_191.jpg,TAN1802,,,2.849624973384757,24064000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
