filename,area,area_pix,antarctic_scallop-antarctic_scallop,barnacles-bathylasmatidae,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-antipatharia,octocorals_bottle_brush_simple-gorgonacea,brachiopods-brachiopoda,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,anemones_colonial-zoantharia,octocorals_branching_bushy-alcyonacea,stony_corals_solitary-scleractinia,octocorals_seafan_fern_simple-antipatharia,stony_corals_colonial-scleractinia,octocorals_seafan_flexible-alcyonacea
PS81_215_0017__PS81_215-2_2013-03-02T00_34_39_4723.jpg,3.7635063923658647,13456535.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_215_0019__PS81_215-2_2013-03-01T22_59_56_4542.jpg,4.216179724034854,13456535.0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_222_0002__PS81_222-2b_2013-03-03T17_36_27_5615.jpg,1.8848421078297986,13456535.0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
PS81_222_0004__PS81_222-2a_2013-03-03T15_16_40_5358.jpg,2.486597942175668,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_222_0006__PS81_222-2b_2013-03-03T18_10_04_5697.jpg,2.513693728329192,13456535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_218_0015__PS81_218-3_2013-03-02T19_38_31_5105.jpg,4.132190823099009,13456535.0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PS81_185_0016__PS81_185-1_2013-02-19T08_46_36_8734.jpg,3.6895356486687447,13456535.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_189_0006__PS81_189-1_2013-02-20T18_03_36_0256.jpg,3.624520945068367,13456535.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43,0,0,0,0,0,0
PS81_244_0020__PS81_244-1_2013-03-10T09_48_02_7764.jpg,3.757023703972588,13456535.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_116_0001__PS81_116-3_2013-01-26T14_37_05_5221.jpg,1.6947761121576446,13456535.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PS81_199_0003__PS81_199-1_2013-02-26T17_45_25_3281.jpg,3.0031119420791,13456535.0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
PS81_215_0015__PS81_215-2_2013-03-01T23_39_03_4618.jpg,1.7129614796170622,13456535.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
PS81_222_0010__PS81_222-2a_2013-03-03T14_57_12_5299.jpg,2.587077247326631,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
PS81_222_0011__PS81_222-2a_2013-03-03T15_52_09_5451.jpg,2.205503853857793,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_231_0002__PS81_231-2_2013-03-05T22_34_44_6386.jpg,2.9891687405318033,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PS81_231_0003__PS81_231-2_2013-03-05T23_28_29_6512.jpg,2.5571353806447044,13456535.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
PS81_231_0006__PS81_231-2_2013-03-05T22_48_17_6420.jpg,0.9843900281182842,13456535.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
PS81_231_0007__PS81_231-2_2013-03-05T23_43_33_6550.jpg,2.4421026993958654,13456535.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
PS81_231_0010__PS81_231-2_2013-03-05T22_40_36_6403.jpg,3.870957595904385,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PS81_246_0002__PS81_246-1_2013-03-11T07_32_30_8115.jpg,3.033800797528241,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PS81_246_0006__PS81_246-1_2013-03-11T08_02_35_8189.jpg,2.9245719059595268,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_161_0014__PS81_161-1_2013-02-09T23_31_02_7022.jpg,2.933380105225195,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_116_0011__PS81_116-3_2013-01-26T14_42_38_5234.jpg,2.2514221688977765,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_160_0011__PS81_160-1_2013-02-08T19_01_10_6698.jpg,1.996772485090471,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0017__PS81_160-1_2013-02-08T18_52_06_6679.jpg,2.8723313679238185,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
PS81_160_0022__PS81_160-1_2013-02-08T17_04_06_6446.jpg,2.537978604221372,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
PS81_161_0001__PS81_161-1_2013-02-09T23_14_59_6985.jpg,2.2808269916426833,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PS81_161_0006__PS81_161-1_2013-02-09T22_42_43_6904.jpg,3.2719484033084076,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0
PS81_161_0011__PS81_161-1_2013-02-10T00_28_23_7156.jpg,3.341765006316399,13456535.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
PS81_164_0003__PS81_164-2_2013-02-11T14_46_16_8242.jpg,2.040801406403746,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0013__PS81_164-2_2013-02-11T14_06_15_8153.jpg,1.8190715194755513,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0015__PS81_164-2_2013-02-11T13_25_34_8065.jpg,2.278348491783743,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0022__PS81_164-2_2013-02-11T12_42_20_7955.jpg,2.2666090195056077,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_164_0023__PS81_164-2_2013-02-11T15_52_52_8391.jpg,1.4989013627502081,13456535.0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
PS81_185_0008__PS81_185-1_2013-02-19T08_35_01_8709.jpg,3.0295711234578606,13456535.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0
PS81_189_0001__PS81_189-1_2013-02-20T18_27_10_0320.jpg,2.6065257226419587,13456535.0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0
PS81_189_0004__PS81_189-1_2013-02-20T18_06_54_0266.jpg,3.9614790624989933,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_189_0007__PS81_189-1_2013-02-20T18_14_08_0291.jpg,3.8055024894078104,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0
PS81_192_0012__PS81_192-1_2013-02-22T20_24_20_0539.jpg,1.5804991716240435,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
PS81_194_0003__PS81_194-1_2013-02-23T20_34_31_1215.jpg,2.3426185112058886,13456535.0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0008__PS81_194-1_2013-02-23T20_04_50_1153.jpg,1.7935919809071916,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0015__PS81_194-1_2013-02-23T21_22_49_1324.jpg,2.791955650103035,13456535.0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0
PS81_198_0006__PS81_198-2_2013-02-26T08_23_34_2634.jpg,3.8228504592263297,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597.jpg,2.1931498470388124,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_199_0007__PS81_199-1_2013-02-26T18_19_20_3351.jpg,2.4162871716160783,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_199_0010__PS81_199-1_2013-02-26T16_26_33_3107.jpg,2.6157657537874384,13456535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PS81_237_0005__PS81_237-2_2013-03-08T10_37_07_7462.jpg,1.4744841975896823,13456535.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PS81_244_0019__PS81_244-1_2013-03-10T10_47_25_7894.jpg,3.1598444981327876,13456535.0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
PS81_249_0004__PS81_249-1_2013-03-12T07_25_35_8814.jpg,4.3467423371584095,13456535.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PS81_249_0019__PS81_249-1_2013-03-12T08_41_50_8980.jpg,1.3343993643914172,13456535.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PS81_234_0011__PS81_234-3_2013-03-07T13_37_01_6933.jpg,3.266550363000931,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_234_0012__PS81_234-3_2013-03-07T12_57_11_6837.jpg,3.1217320269870528,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_237_0003__PS81_237-2_2013-03-08T09_33_26_7320.jpg,4.048821825417715,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_237_0008__PS81_237-2_2013-03-08T09_06_12_7264.jpg,2.364067945271969,13456535.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PS81_237_0012__PS81_237-2_2013-03-08T08_52_37_7236.jpg,2.1590550481858473,13456535.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
PS81_237_0016__PS81_237-2_2013-03-08T09_18_38_7291.jpg,2.630893401451292,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_244_0008__PS81_244-1_2013-03-10T10_08_52_7812.jpg,1.4543143006272141,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_249_0016__PS81_249-1_2013-03-12T08_18_15_8928.jpg,4.463592022626991,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_249_0020__PS81_249-1_2013-03-12T07_37_35_8841.jpg,3.650970294334662,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_237_0001__PS81_237-2_2013-03-08T11_14_17_7543.jpg,2.607299080039431,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_251_0007__PS81_251-1_2013-03-12T21_44_05_9489.jpg,1.4724584655097677,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_251_0008__PS81_251-1_2013-03-12T20_42_47_9376.jpg,3.60620956335093,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_251_0018__PS81_251-1_2013-03-12T19_26_28_9233.jpg,4.157793767101992,13456535.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PS81_218_0009__PS81_218-3_2013-03-02T20_17_33_5194.jpg,3.395470678599778,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
PS81_251_0020__PS81_251-1_2013-03-12T20_19_37_9341.jpg,2.757161510417196,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_251_0019__PS81_251-1_2013-03-12T21_17_25_9441.jpg,3.9422611682166715,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PS81_251_0016__PS81_251-1_2013-03-12T20_59_06_9402.jpg,3.1762976387625304,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_251_0015__PS81_251-1_2013-03-12T21_56_47_9514.jpg,2.883737928555062,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_251_0011__PS81_251-1_2013-03-12T21_28_03_9460.jpg,3.216078283622641,13456535.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PS81_251_0012__PS81_251-1_2013-03-12T20_26_34_9355.jpg,3.049508306658905,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_251_0006__PS81_251-1_2013-03-12T19_45_35_9282.jpg,3.22891677669662,13456535.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PS81_251_0004__PS81_251-1_2013-03-12T20_11_06_9326.jpg,1.342457257048662,13456535.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
PS81_251_0002__PS81_251-1_2013-03-12T19_20_25_9224.jpg,2.7352110030939305,13456535.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
PS81_204_0018__PS81_204-1_2013-02-28T06_42_33_3780.jpg,4.066200200830395,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
PS81_199_0022__PS81_199-1_2013-02-26T16_45_09_3152.jpg,1.2053587998940767,13456535.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PS81_222_0020__PS81_222-2b_2013-03-03T18_47_48_5785.jpg,2.0693882546732993,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PS81_237_0004__PS81_237-2_2013-03-08T08_36_46_7196.jpg,2.2646642787546747,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_237_0006__PS81_237-2_2013-03-08T08_07_43_7122.jpg,1.3686447432650235,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PS81_246_0003__PS81_246-1_2013-03-11T09_39_23_8402.jpg,2.063146965290428,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_246_0015__PS81_246-1_2013-03-11T10_18_32_8487.jpg,1.9527283213477604,13456535.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PS81_116_0012__PS81_116-3_2013-01-26T12_05_20_4910.jpg,2.010549963228845,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_118_0011__PS81_118-3_2013-01-27T11_19_12_5741.jpg,3.213236079442916,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
PS81_118_0019__PS81_118-3_2013-01-27T08_31_43_5374.jpg,2.975913772685607,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_118_0024__PS81_118-3_2013-01-27T08_48_21_5414.jpg,3.2143298593336738,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
PS81_192_0014__PS81_192-1_2013-02-22T19_58_01_0476.jpg,2.9761114740281505,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_222_0004__PS81_222-2b_2013-03-03T18_41_45_5772.jpg,2.9356484233934736,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PS81_222_0008__PS81_222-2b_2013-03-03T19_06_55_5828.jpg,1.5589353715912235,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_222_0016__PS81_222-2b_2013-03-03T19_18_23_5859.jpg,3.842177323052859,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0002__PS81_225-6_2013-03-04T14_32_28_6162.jpg,1.7723314915372608,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0003__PS81_225-6_2013-03-04T15_17_40_6265.jpg,2.307993382092649,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_225_0007__PS81_225-6_2013-03-04T15_29_42_6290.jpg,2.002878514123404,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_234_0018__PS81_234-3_2013-03-07T11_59_47_6703.jpg,2.7858362833742936,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_234_0020__PS81_234-3_2013-03-07T12_51_34_6827.jpg,3.604377241621708,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0007__PS81_237-2_2013-03-08T10_08_33_7395.jpg,2.626095230741467,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0009__PS81_237-2_2013-03-08T11_01_43_7517.jpg,3.960694691438658,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0010__PS81_237-2_2013-03-08T07_56_42_7097.jpg,1.9620994517906036,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_237_0018__PS81_237-2_2013-03-08T07_51_41_7086.jpg,3.1782253011988244,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_237_0020__PS81_237-2_2013-03-08T08_46_04_7215.jpg,2.158853868321319,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_244_0001__PS81_244-1_2013-03-10T12_14_12_8075.jpg,3.3257038189705597,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_244_0005__PS81_244-1_2013-03-10T11_35_02_7993.jpg,4.290342462953189,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_244_0013__PS81_244-1_2013-03-10T11_47_39_8020.jpg,2.2419166196743134,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_244_0016__PS81_244-1_2013-03-10T10_22_52_7842.jpg,2.121962529947116,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0005__PS81_249-1_2013-03-12T09_26_24_9072.jpg,3.2511866640515024,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0007__PS81_249-1_2013-03-12T09_05_53_9029.jpg,3.1022264726863162,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0015__PS81_249-1_2013-03-12T09_17_24_9052.jpg,2.621986401429085,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_249_0018__PS81_249-1_2013-03-12T06_33_29_8692.jpg,2.780249766544833,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_116_0004__PS81_116-3_2013-01-26T15_06_50_5283.jpg,4.544038081034923,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_116_0008__PS81_116-3_2013-01-26T15_27_51_5336.jpg,1.8768544931826232,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_116_0034__PS81_116-3_2013-01-26T12_48_39_5005.jpg,3.2197387308390732,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_160_0004__PS81_160-1_2013-02-08T19_14_42_6728.jpg,2.885656263044602,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0006__PS81_160-1_2013-02-08T18_55_06_6685.jpg,1.6856557283352773,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0010__PS81_160-1_2013-02-08T16_49_33_6416.jpg,1.17621215692514,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0013__PS81_160-1_2013-02-08T17_09_06_6456.jpg,2.7757223846314636,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_160_0019__PS81_160-1_2013-02-08T17_58_17_6559.jpg,2.9580025640264003,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_160_0023__PS81_160-1_2013-02-08T19_38_48_6779.jpg,1.7369141563674924,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0002__PS81_163-2_2013-02-10T22_06_14_7665.jpg,3.0318223366956922,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0005__PS81_163-2_2013-02-10T23_23_31_7828.jpg,2.81436659322661,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0006__PS81_163-2_2013-02-10T21_20_08_7567.jpg,3.3503856645560632,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0007__PS81_163-2_2013-02-10T22_18_45_7694.jpg,2.6051945100926375,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0009__PS81_163-2_2013-02-10T20_10_56_7416.jpg,1.8280797026998756,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
PS81_163_0010__PS81_163-2_2013-02-10T23_06_55_7794.jpg,2.8571075159775696,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0012__PS81_163-2_2013-02-10T22_47_51_7755.jpg,2.989975025213414,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_163_0015__PS81_163-2_2013-02-10T22_26_46_7711.jpg,2.9683526371027873,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0016__PS81_163-2_2013-02-10T22_52_21_7764.jpg,2.514014602635521,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_163_0019__PS81_163-2_2013-02-10T22_10_15_7675.jpg,2.9254044850986705,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_164_0004__PS81_164-2_2013-02-11T15_48_21_8382.jpg,1.884494676094069,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_188_0005__PS81_188-1_2013-02-20T09_38_38_0028.jpg,3.7692183166446753,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_194_0014__PS81_194-1_2013-02-23T19_14_32_1048.jpg,2.4217190770165398,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_196_0004__PS81_196-2_2013-02-24T10_25_58_1627.jpg,2.024865605776661,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_196_0010__PS81_196-2_2013-02-24T09_41_33_1527.jpg,2.2009951304375788,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_198_0001__PS81_198-2_2013-02-26T11_38_26_3024.jpg,2.5484561593456387,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
PS81_199_0014__PS81_199-1_2013-02-26T16_51_49_3166.jpg,1.66434422263192,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0001__PS81_204-1_2013-02-28T10_12_25_4253.jpg,1.885700686941643,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0003__PS81_204-1_2013-02-28T08_24_27_4012.jpg,2.234417214560577,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0008__PS81_204-1_2013-02-28T07_50_17_3938.jpg,1.9238350705632021,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0009__PS81_204-1_2013-02-28T09_45_51_4198.jpg,1.8905247236540135,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_204_0013__PS81_204-1_2013-02-28T09_35_45_4173.jpg,3.6572029848722236,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_204_0014__PS81_204-1_2013-02-28T07_13_40_3853.jpg,3.594082144799237,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_204_0015__PS81_204-1_2013-02-28T09_07_03_4108.jpg,3.6093558943555037,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
PS81_204_0017__PS81_204-1_2013-02-28T10_08_55_4244.jpg,2.936015808350339,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_215_0002__PS81_215-2_2013-03-01T20_49_28_4281.jpg,4.4085014655042105,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
PS81_215_0009__PS81_215-2_2013-03-02T00_21_30_4697.jpg,3.87806100178464,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PS81_215_0010__PS81_215-2_2013-03-01T21_00_39_4305.jpg,2.8860712389495466,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_215_0018__PS81_215-2_2013-03-01T20_54_36_4293.jpg,3.156511325565267,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PS81_215_0020__PS81_215-2_2013-03-01T21_56_29_4413.jpg,2.269633117253878,13456535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
